sched,app,period,step_time
dist,leanmd,short,173.056126
dist,leanmd,short,313.323975
dist,leanmd,short,218.626022
dist,leanmd,short,489.479065
dist,leanmd,short,194.615841
dist,leanmd,short,301.530123
dist,leanmd,short,191.920042
dist,leanmd,short,362.547159
dist,leanmd,short,167.208910
dist,leanmd,short,288.798094
dist,leanmd,short,154.808998
dist,leanmd,short,353.219986
dist,leanmd,short,173.575878
dist,leanmd,short,431.545973
dist,leanmd,short,235.306025
dist,leanmd,short,357.928991
dist,leanmd,short,172.631025
dist,leanmd,short,383.794069
dist,leanmd,short,140.657187
dist,leanmd,short,335.242987
dist,leanmd,short,154.983997
dist,leanmd,short,336.962938
dist,leanmd,short,180.649996
dist,leanmd,short,510.732889
dist,leanmd,short,191.402912
dist,leanmd,short,380.817890
dist,leanmd,short,112.379789
dist,leanmd,short,376.356840
dist,leanmd,short,125.321865
dist,leanmd,short,362.870932
dist,leanmd,short,75.526953
dist,leanmd,short,426.370859
dist,leanmd,short,172.603846
dist,leanmd,short,531.424999
dist,leanmd,short,191.772938
dist,leanmd,short,319.298983
dist,leanmd,short,153.116941
dist,leanmd,short,378.760815
dist,leanmd,short,147.528887
dist,leanmd,short,348.457813
dist,leanmd,short,145.852089
dist,leanmd,short,363.427877
dist,leanmd,short,176.966190
dist,leanmd,short,520.642996
dist,leanmd,short,180.266142
dist,leanmd,short,360.384941
dist,leanmd,short,141.670942
dist,leanmd,short,353.309870
dist,leanmd,short,152.092934
dist,leanmd,short,348.692894
dist,leanmd,short,91.472864
dist,leanmd,short,390.851974
dist,leanmd,short,175.774097
dist,leanmd,short,504.137039
dist,leanmd,short,194.093943
dist,leanmd,short,307.273149
dist,leanmd,short,185.678005
dist,leanmd,short,372.825146
dist,leanmd,short,154.556036
dist,leanmd,short,343.990803
dist,leanmd,short,138.903856
dist,leanmd,short,327.102184
dist,leanmd,short,180.459023
dist,leanmd,short,525.047064
dist,leanmd,short,183.803082
dist,leanmd,short,332.726955
dist,leanmd,short,155.937195
dist,leanmd,short,390.953064
dist,leanmd,short,134.913206
dist,leanmd,short,347.002983
dist,leanmd,short,97.111940
dist,leanmd,short,383.576155
dist,leanmd,short,173.398972
dist,leanmd,short,527.357101
dist,leanmd,short,180.750132
dist,leanmd,short,317.931890
dist,leanmd,short,169.282198
dist,leanmd,short,400.130033
dist,leanmd,short,131.582022
dist,leanmd,short,372.226954
dist,leanmd,short,175.579071
dist,leanmd,short,566.626072
dist,leanmd,short,541.961908
dist,leanmd,short,495.215893
dist,leanmd,short,194.681883
dist,leanmd,short,181.545019
dist,leanmd,short,166.402102
dist,leanmd,short,192.609072
dist,leanmd,short,190.219879
dist,leanmd,short,239.395857
dist,leanmd,short,231.969833
dist,leanmd,short,431.658983
dist,leanmd,short,240.338802
dist,leanmd,short,277.195930
dist,leanmd,short,283.879042
dist,leanmd,short,289.011002
dist,leanmd,short,301.599979
dist,leanmd,short,362.801075
dist,leanmd,short,174.015045
dist,leanmd,short,325.765848
dist,leanmd,short,137.881994
dist,leanmd,short,334.630013
dist,leanmd,short,179.209948
dist,leanmd,short,478.808165
dist,leanmd,short,209.339142
dist,leanmd,short,309.398890
dist,leanmd,short,180.194139
dist,leanmd,short,407.891989
dist,leanmd,short,113.098860
dist,leanmd,short,333.785057
dist,leanmd,short,97.438097
dist,leanmd,short,400.232077
dist,leanmd,short,174.488068
dist,leanmd,short,476.483107
dist,leanmd,short,212.738037
dist,leanmd,short,308.692217
dist,leanmd,short,176.859140
dist,leanmd,short,391.263008
dist,leanmd,short,129.311085
dist,leanmd,short,345.955133
dist,leanmd,short,154.081106
dist,leanmd,short,367.158890
dist,leanmd,short,152.481079
dist,leanmd,short,468.522072
dist,leanmd,short,212.646008
dist,leanmd,short,323.065996
dist,leanmd,short,187.468052
dist,leanmd,short,348.155975
dist,leanmd,short,147.814989
dist,leanmd,short,360.036850
dist,leanmd,short,79.622984
dist,leanmd,short,398.267031
dist,leanmd,short,174.089909
dist,leanmd,short,484.682083
dist,leanmd,short,206.515074
dist,leanmd,short,351.033926
dist,leanmd,short,142.390966
dist,leanmd,short,400.630951
dist,leanmd,short,122.692108
dist,leanmd,short,349.098921
dist,leanmd,short,142.469883
dist,leanmd,short,262.509823
dist,leanmd,short,255.658865
dist,leanmd,short,497.556210
dist,leanmd,short,205.416918
dist,leanmd,short,342.522860
dist,leanmd,short,147.868156
dist,leanmd,short,358.695030
dist,leanmd,short,136.620045
dist,leanmd,short,355.273962
dist,leanmd,short,74.471951
dist,leanmd,short,424.242973
dist,leanmd,short,177.685976
dist,leanmd,short,483.939886
dist,leanmd,short,203.022957
dist,leanmd,short,331.886053
dist,leanmd,short,132.961988
dist,leanmd,short,409.511089
dist,leanmd,short,134.260893
dist,leanmd,short,355.981112
dist,leanmd,short,154.395819
dist,leanmd,short,353.112936
dist,leanmd,short,173.402071
dist,leanmd,short,493.615866
dist,leanmd,short,206.680059
dist,leanmd,short,332.098961
dist,leanmd,short,161.266088
dist,leanmd,short,369.329214
dist,leanmd,short,143.189907
dist,leanmd,short,340.250015
dist,leanmd,short,80.309868
dist,leanmd,short,399.464846
dist,leanmd,short,172.904968
dist,leanmd,short,495.938063
dist,leanmd,short,200.523138
dist,leanmd,short,334.629059
dist,leanmd,short,144.388914
dist,leanmd,short,382.824898
dist,leanmd,short,145.588875
dist,leanmd,short,350.589991
dist,leanmd,short,177.003860
dist,leanmd,short,599.279165
dist,leanmd,short,494.473934
dist,leanmd,short,433.753967
dist,leanmd,short,259.752989
dist,leanmd,short,292.185783
dist,leanmd,short,196.501970
dist,leanmd,short,206.322908
dist,leanmd,short,171.376944
dist,leanmd,short,166.246891
dist,leanmd,short,193.187952
dist,leanmd,short,393.239975
dist,leanmd,short,256.350040
dist,leanmd,short,236.706972
dist,leanmd,short,260.298014
dist,leanmd,short,430.696964
dist,leanmd,short,217.998028
dist,leanmd,short,371.557951
dist,leanmd,short,142.563820
dist,leanmd,short,351.480961
dist,leanmd,short,167.347193
dist,leanmd,short,285.470009
dist,leanmd,short,222.457886
dist,leanmd,short,527.859926
dist,leanmd,short,173.707962
dist,leanmd,short,350.847006
dist,leanmd,short,132.863998
dist,leanmd,short,384.891033
dist,leanmd,short,127.667904
dist,leanmd,short,352.243185
dist,leanmd,short,121.508121
dist,leanmd,short,387.527943
dist,leanmd,short,164.927006
dist,leanmd,short,516.111851
dist,leanmd,short,180.454016
dist,leanmd,short,333.590031
dist,leanmd,short,153.290987
dist,leanmd,short,392.716885
dist,leanmd,short,122.852087
dist,leanmd,short,351.800919
dist,leanmd,short,143.161058
dist,leanmd,short,359.345913
dist,leanmd,short,171.432972
dist,leanmd,short,491.277933
dist,leanmd,short,193.788052
dist,leanmd,short,297.595024
dist,leanmd,short,186.708927
dist,leanmd,short,411.324978
dist,leanmd,short,133.417845
dist,leanmd,short,339.193106
dist,leanmd,short,84.740162
dist,leanmd,short,415.231943
dist,leanmd,short,169.943810
dist,leanmd,short,505.823851
dist,leanmd,short,183.832884
dist,leanmd,short,359.385014
dist,leanmd,short,122.732878
dist,leanmd,short,396.896124
dist,leanmd,short,144.366026
dist,leanmd,short,343.671083
dist,leanmd,short,160.785913
dist,leanmd,short,358.081102
dist,leanmd,short,161.398172
dist,leanmd,short,506.382942
dist,leanmd,short,177.921057
dist,leanmd,short,354.387045
dist,leanmd,short,145.469904
dist,leanmd,short,399.561882
dist,leanmd,short,123.780012
dist,leanmd,short,348.697901
dist,leanmd,short,94.197989
dist,leanmd,short,409.806013
dist,leanmd,short,162.467003
dist,leanmd,short,498.004913
dist,leanmd,short,191.745043
dist,leanmd,short,359.686136
dist,leanmd,short,142.549038
dist,leanmd,short,434.782028
dist,leanmd,short,119.895935
dist,leanmd,short,317.953825
dist,leanmd,short,150.068998
dist,leanmd,short,275.458097
dist,leanmd,short,250.768185
dist,leanmd,short,528.233051
dist,leanmd,short,169.699192
dist,leanmd,short,359.187841
dist,leanmd,short,126.109123
dist,leanmd,short,385.861874
dist,leanmd,short,125.682116
dist,leanmd,short,374.367952
dist,leanmd,short,77.009201
dist,leanmd,short,334.985018
dist,leanmd,short,260.843992
dist,leanmd,short,510.166168
dist,leanmd,short,182.290077
dist,leanmd,short,333.050966
dist,leanmd,short,143.219948
dist,leanmd,short,391.731977
dist,leanmd,short,124.503136
dist,leanmd,short,385.743856
dist,leanmd,short,168.517113
dist,leanmd,short,449.872971
dist,leanmd,short,608.662128
dist,leanmd,short,487.796068
dist,leanmd,short,237.113953
dist,leanmd,short,243.346214
dist,leanmd,short,219.357014
dist,leanmd,short,196.824074
dist,leanmd,short,166.988134
dist,leanmd,short,166.329145
dist,leanmd,short,214.601040
dist,leanmd,short,395.677090
dist,leanmd,short,242.735147
dist,leanmd,short,250.046968
dist,leanmd,short,278.380156
dist,leanmd,short,441.624880
dist,leanmd,short,225.826025
dist,leanmd,short,313.408852
dist,leanmd,short,184.853077
dist,leanmd,short,350.134850
dist,leanmd,short,151.268005
dist,leanmd,short,349.503994
dist,leanmd,short,171.566010
dist,leanmd,short,486.360073
dist,leanmd,short,251.313925
dist,leanmd,short,289.095879
dist,leanmd,short,176.356792
dist,leanmd,short,367.066860
dist,leanmd,short,169.492960
dist,leanmd,short,317.138195
dist,leanmd,short,118.412971
dist,leanmd,short,370.765209
dist,leanmd,short,161.883116
dist,leanmd,short,550.935030
dist,leanmd,short,177.065849
dist,leanmd,short,365.334988
dist,leanmd,short,122.256994
dist,leanmd,short,351.515055
dist,leanmd,short,156.786919
dist,leanmd,short,357.367992
dist,leanmd,short,127.058983
dist,leanmd,short,341.305971
dist,leanmd,short,167.798042
dist,leanmd,short,534.710884
dist,leanmd,short,179.546833
dist,leanmd,short,340.594053
dist,leanmd,short,149.107933
dist,leanmd,short,400.424957
dist,leanmd,short,125.150919
dist,leanmd,short,336.934090
dist,leanmd,short,109.902859
dist,leanmd,short,373.194933
dist,leanmd,short,162.583113
dist,leanmd,short,522.490025
dist,leanmd,short,187.687874
dist,leanmd,short,350.124121
dist,leanmd,short,143.506050
dist,leanmd,short,358.597994
dist,leanmd,short,153.043032
dist,leanmd,short,369.446039
dist,leanmd,short,139.612913
dist,leanmd,short,339.642048
dist,leanmd,short,149.034023
dist,leanmd,short,504.094124
dist,leanmd,short,191.547871
dist,leanmd,short,355.067968
dist,leanmd,short,144.726038
dist,leanmd,short,389.880896
dist,leanmd,short,142.055988
dist,leanmd,short,335.039139
dist,leanmd,short,123.651981
dist,leanmd,short,376.549959
dist,leanmd,short,163.889885
dist,leanmd,short,548.991203
dist,leanmd,short,178.632975
dist,leanmd,short,347.123146
dist,leanmd,short,129.055023
dist,leanmd,short,386.148930
dist,leanmd,short,138.794184
dist,leanmd,short,337.929964
dist,leanmd,short,162.209988
dist,leanmd,short,349.569082
dist,leanmd,short,163.084984
dist,leanmd,short,454.212904
dist,leanmd,short,171.524048
dist,leanmd,short,407.353163
dist,leanmd,short,172.555923
dist,leanmd,short,371.779919
dist,leanmd,short,145.572901
dist,leanmd,short,356.813908
dist,leanmd,short,87.781906
dist,leanmd,short,389.629126
dist,leanmd,short,170.811892
dist,leanmd,short,517.207146
dist,leanmd,short,189.133167
dist,leanmd,short,324.212074
dist,leanmd,short,163.738012
dist,leanmd,short,387.348890
dist,leanmd,short,125.123024
dist,leanmd,short,365.748882
dist,leanmd,short,176.437140
dist,leanmd,short,655.420065
dist,leanmd,short,428.537846
dist,leanmd,short,417.278051
dist,leanmd,short,259.061098
dist,leanmd,short,224.230051
dist,leanmd,short,204.612017
dist,leanmd,short,197.930098
dist,leanmd,short,190.014839
dist,leanmd,short,180.735111
dist,leanmd,short,243.156195
dist,leanmd,short,395.457029
dist,leanmd,short,251.235008
dist,leanmd,short,237.776041
dist,leanmd,short,259.761810
dist,leanmd,short,339.271069
dist,leanmd,short,242.713928
dist,leanmd,short,335.805893
dist,leanmd,short,239.849091
dist,leanmd,short,305.768967
dist,leanmd,short,177.484035
dist,leanmd,short,388.357878
dist,leanmd,short,209.894896
dist,leanmd,short,410.559177
dist,leanmd,short,201.418877
dist,leanmd,short,348.974943
dist,leanmd,short,132.348061
dist,leanmd,short,417.737007
dist,leanmd,short,141.165018
dist,leanmd,short,342.441082
dist,leanmd,short,89.688063
dist,leanmd,short,402.227163
dist,leanmd,short,173.036098
dist,leanmd,short,427.930117
dist,leanmd,short,220.675945
dist,leanmd,short,361.805916
dist,leanmd,short,159.553051
dist,leanmd,short,365.010023
dist,leanmd,short,156.086922
dist,leanmd,short,351.454973
dist,leanmd,short,143.250942
dist,leanmd,short,355.870008
dist,leanmd,short,165.832996
dist,leanmd,short,394.119978
dist,leanmd,short,279.684067
dist,leanmd,short,327.237844
dist,leanmd,short,179.894924
dist,leanmd,short,376.102209
dist,leanmd,short,151.726961
dist,leanmd,short,327.605963
dist,leanmd,short,86.723804
dist,leanmd,short,426.775932
dist,leanmd,short,168.582916
dist,leanmd,short,488.771915
dist,leanmd,short,197.243214
dist,leanmd,short,344.105959
dist,leanmd,short,149.609804
dist,leanmd,short,409.857035
dist,leanmd,short,129.631042
dist,leanmd,short,304.976940
dist,leanmd,short,161.610126
dist,leanmd,short,385.349035
dist,leanmd,short,133.912086
dist,leanmd,short,408.050060
dist,leanmd,short,267.005920
dist,leanmd,short,335.951805
dist,leanmd,short,163.493156
dist,leanmd,short,406.649113
dist,leanmd,short,129.903078
dist,leanmd,short,315.175056
dist,leanmd,short,117.949963
dist,leanmd,short,390.015125
dist,leanmd,short,166.030884
dist,leanmd,short,480.304003
dist,leanmd,short,207.390070
dist,leanmd,short,295.758963
dist,leanmd,short,186.918974
dist,leanmd,short,388.092995
dist,leanmd,short,140.721083
dist,leanmd,short,327.484846
dist,leanmd,short,150.461197
dist,leanmd,short,349.459887
dist,leanmd,short,170.332193
dist,leanmd,short,488.293886
dist,leanmd,short,201.174021
dist,leanmd,short,307.307005
dist,leanmd,short,181.157827
dist,leanmd,short,400.685787
dist,leanmd,short,138.266802
dist,leanmd,short,321.927071
dist,leanmd,short,94.867945
dist,leanmd,short,409.193039
dist,leanmd,short,171.457052
dist,leanmd,short,404.793024
dist,leanmd,short,265.362024
dist,leanmd,short,315.700054
dist,leanmd,short,167.383194
dist,leanmd,short,394.652128
dist,leanmd,short,154.568195
dist,leanmd,short,372.870922
dist,leanmd,short,173.241138
dist,leanmd,short,529.986143
dist,leanmd,short,512.856007
dist,leanmd,short,363.140106
dist,leanmd,short,491.945028
dist,leanmd,short,226.999044
dist,leanmd,short,232.737064
dist,leanmd,short,215.569973
dist,leanmd,short,183.573008
dist,leanmd,short,168.244839
dist,leanmd,short,122.645140
dist,leanmd,short,355.072021
dist,leanmd,short,279.408216
dist,leanmd,short,240.695000
dist,leanmd,short,350.347042
dist,leanmd,short,317.483902
dist,leanmd,short,224.947929
dist,leanmd,short,345.525026
dist,leanmd,short,153.043985
dist,leanmd,short,347.456932
dist,leanmd,short,170.953989
dist,leanmd,short,320.196867
dist,leanmd,short,200.909138
dist,leanmd,short,502.170086
dist,leanmd,short,190.325975
dist,leanmd,short,351.206064
dist,leanmd,short,151.752949
dist,leanmd,short,367.040157
dist,leanmd,short,147.459984
dist,leanmd,short,359.308004
dist,leanmd,short,79.056025
dist,leanmd,short,337.365866
dist,leanmd,short,235.131025
dist,leanmd,short,543.153048
dist,leanmd,short,177.497864
dist,leanmd,short,394.217968
dist,leanmd,short,96.707106
dist,leanmd,short,366.266012
dist,leanmd,short,143.858194
dist,leanmd,short,367.023945
dist,leanmd,short,152.160883
dist,leanmd,short,316.223860
dist,leanmd,short,199.332952
dist,leanmd,short,535.068035
dist,leanmd,short,173.283100
dist,leanmd,short,361.351013
dist,leanmd,short,134.674072
dist,leanmd,short,381.111145
dist,leanmd,short,128.679991
dist,leanmd,short,365.490913
dist,leanmd,short,77.229023
dist,leanmd,short,390.919924
dist,leanmd,short,174.710035
dist,leanmd,short,499.758005
dist,leanmd,short,189.633131
dist,leanmd,short,318.368912
dist,leanmd,short,183.393955
dist,leanmd,short,376.628160
dist,leanmd,short,159.332991
dist,leanmd,short,331.591129
dist,leanmd,short,153.657198
dist,leanmd,short,343.355894
dist,leanmd,short,180.583000
dist,leanmd,short,491.343021
dist,leanmd,short,196.351051
dist,leanmd,short,346.221924
dist,leanmd,short,140.785933
dist,leanmd,short,380.509138
dist,leanmd,short,160.322905
dist,leanmd,short,354.598045
dist,leanmd,short,89.016914
dist,leanmd,short,352.293015
dist,leanmd,short,202.794075
dist,leanmd,short,513.735056
dist,leanmd,short,187.784195
dist,leanmd,short,308.085203
dist,leanmd,short,188.100100
dist,leanmd,short,397.290945
dist,leanmd,short,126.646042
dist,leanmd,short,340.713978
dist,leanmd,short,158.953190
dist,leanmd,short,300.291061
dist,leanmd,short,198.423862
dist,leanmd,short,505.621910
dist,leanmd,short,180.834055
dist,leanmd,short,373.478889
dist,leanmd,short,130.038023
dist,leanmd,short,378.030062
dist,leanmd,short,144.048929
dist,leanmd,short,361.386061
dist,leanmd,short,107.080936
dist,leanmd,short,350.565910
dist,leanmd,short,208.092928
dist,leanmd,short,512.950182
dist,leanmd,short,184.015989
dist,leanmd,short,357.084036
dist,leanmd,short,136.639118
dist,leanmd,short,370.869160
dist,leanmd,short,149.805784
dist,leanmd,short,371.157885
dist,leanmd,short,188.411951
dist,leanmd,short,596.629858
dist,leanmd,short,531.174898
dist,leanmd,short,515.983820
dist,leanmd,short,214.091063
dist,leanmd,short,214.757204
dist,leanmd,short,200.475931
dist,leanmd,short,133.872032
dist,leanmd,short,189.570904
dist,leanmd,short,239.356041
dist,leanmd,short,232.298136
dist,leanmd,short,333.313942
dist,leanmd,short,243.604183
dist,leanmd,short,254.144907
dist,leanmd,short,269.474030
dist,leanmd,short,411.242962
dist,leanmd,short,228.607893
dist,leanmd,short,308.439016
dist,leanmd,short,213.274002
dist,leanmd,short,326.168060
dist,leanmd,short,149.531126
dist,leanmd,short,340.088844
dist,leanmd,short,183.660030
dist,leanmd,short,472.656012
dist,leanmd,short,209.787846
dist,leanmd,short,342.279196
dist,leanmd,short,152.794123
dist,leanmd,short,410.356998
dist,leanmd,short,117.676020
dist,leanmd,short,343.271017
dist,leanmd,short,111.407995
dist,leanmd,short,387.047768
dist,leanmd,short,168.169022
dist,leanmd,short,467.931986
dist,leanmd,short,215.793133
dist,leanmd,short,320.637941
dist,leanmd,short,174.842119
dist,leanmd,short,413.699865
dist,leanmd,short,110.952139
dist,leanmd,short,361.307144
dist,leanmd,short,138.573885
dist,leanmd,short,351.778984
dist,leanmd,short,177.023888
dist,leanmd,short,483.201027
dist,leanmd,short,209.562063
dist,leanmd,short,327.799797
dist,leanmd,short,160.189152
dist,leanmd,short,392.243147
dist,leanmd,short,126.478910
dist,leanmd,short,346.627951
dist,leanmd,short,111.511946
dist,leanmd,short,396.435022
dist,leanmd,short,146.968126
dist,leanmd,short,483.571053
dist,leanmd,short,225.359917
dist,leanmd,short,300.349951
dist,leanmd,short,192.594051
dist,leanmd,short,373.451948
dist,leanmd,short,121.104956
dist,leanmd,short,357.537985
dist,leanmd,short,146.794081
dist,leanmd,short,326.800108
dist,leanmd,short,196.032047
dist,leanmd,short,483.114958
dist,leanmd,short,213.563919
dist,leanmd,short,308.713913
dist,leanmd,short,177.231073
dist,leanmd,short,395.037174
dist,leanmd,short,130.599976
dist,leanmd,short,334.975958
dist,leanmd,short,114.807129
dist,leanmd,short,401.637077
dist,leanmd,short,159.157991
dist,leanmd,short,515.351057
dist,leanmd,short,179.605961
