app,sched,plat_size,wildmetric,step_time
leanmd,PackDrop,128,60,150.107145
leanmd,PackDrop,128,60,96.343040
leanmd,PackDrop,128,60,129.923105
leanmd,PackDrop,128,60,124.190092
leanmd,PackDrop,128,60,90.792894
leanmd,PackDrop,128,60,109.733105
leanmd,PackDrop,128,60,147.228956
leanmd,PackDrop,128,60,82.072973
leanmd,PackDrop,128,60,109.261036
leanmd,PackDrop,128,60,70.572853
leanmd,PackDrop,128,60,153.067112
leanmd,PackDrop,128,60,61.917067
leanmd,PackDrop,128,60,152.634144
leanmd,PackDrop,128,60,96.935034
leanmd,PackDrop,128,60,128.199100
leanmd,PackDrop,128,60,94.646931
leanmd,PackDrop,128,60,136.270046
leanmd,PackDrop,128,60,88.350058
leanmd,PackDrop,128,60,123.512030
leanmd,PackDrop,128,60,107.508898
leanmd,PackDrop,128,60,129.083157
leanmd,PackDrop,128,60,73.011160
leanmd,PackDrop,128,60,134.181023
leanmd,PackDrop,128,60,115.403891
leanmd,PackDrop,128,60,70.122957
leanmd,PackDrop,128,60,69.543123
leanmd,PackDrop,128,60,164.222956
leanmd,PackDrop,128,60,96.440077
leanmd,PackDrop,128,60,126.447201
leanmd,PackDrop,128,60,97.831011
leanmd,PackDrop,128,60,129.792929
leanmd,PackDrop,128,60,94.089985
leanmd,PackDrop,128,60,128.342152
leanmd,PackDrop,128,60,94.908953
leanmd,PackDrop,128,60,151.047945
leanmd,PackDrop,128,60,91.736078
leanmd,PackDrop,128,60,131.850958
leanmd,PackDrop,128,60,94.682217
leanmd,PackDrop,128,60,139.616013
leanmd,PackDrop,128,60,82.584858
leanmd,PackDrop,128,60,134.843826
leanmd,PackDrop,128,60,75.089931
leanmd,PackDrop,128,60,158.159018
leanmd,PackDrop,128,60,98.674059
leanmd,PackDrop,128,60,115.841150
leanmd,PackDrop,128,60,71.629047
leanmd,PackDrop,128,60,121.082067
leanmd,PackDrop,128,60,103.636980
leanmd,PackDrop,128,60,123.979092
leanmd,PackDrop,128,60,80.125093
leanmd,PackDrop,128,60,132.536173
leanmd,PackDrop,128,60,113.235950
leanmd,PackDrop,128,60,109.172106
leanmd,PackDrop,128,60,94.095945
leanmd,PackDrop,128,60,137.250900
leanmd,PackDrop,128,60,74.188948
leanmd,PackDrop,128,60,154.653072
leanmd,PackDrop,128,60,43.026924
leanmd,PackDrop,128,60,166.737080
leanmd,PackDrop,128,60,35.728931
leanmd,PackDrop,128,60,166.954994
leanmd,PackDrop,128,60,56.241035
leanmd,PackDrop,128,60,113.123178
leanmd,PackDrop,128,60,107.230902
leanmd,PackDrop,128,60,114.266157
leanmd,PackDrop,128,60,100.692987
leanmd,PackDrop,128,60,151.314020
leanmd,PackDrop,128,60,63.232899
leanmd,PackDrop,128,60,105.103970
leanmd,PackDrop,128,60,99.332809
leanmd,PackDrop,128,60,106.894970
leanmd,PackDrop,128,60,107.048035
leanmd,PackDrop,128,60,120.341063
leanmd,PackDrop,128,60,94.277859
leanmd,PackDrop,128,60,123.711109
leanmd,PackDrop,128,60,70.286036
leanmd,PackDrop,128,60,136.759043
leanmd,PackDrop,128,60,84.105968
leanmd,PackDrop,128,60,170.798063
leanmd,PackDrop,128,60,57.236195
leanmd,PackDrop,128,60,136.991978
leanmd,PackDrop,128,60,84.703922
leanmd,PackDrop,128,60,126.015186
leanmd,PackDrop,128,60,143.494129
leanmd,PackDrop,128,60,100.399017
leanmd,PackDrop,128,60,66.836119
leanmd,PackDrop,128,60,130.370855
leanmd,PackDrop,128,60,68.688869
leanmd,PackDrop,128,60,132.993937
leanmd,PackDrop,128,60,76.071978
leanmd,PackDrop,128,60,125.095129
leanmd,PackDrop,128,60,77.664137
leanmd,PackDrop,128,60,123.499870
leanmd,PackDrop,128,60,92.723131
leanmd,PackDrop,128,60,170.295000
leanmd,PackDrop,128,60,94.146013
leanmd,PackDrop,128,60,102.319002
leanmd,PackDrop,128,60,73.616982
leanmd,PackDrop,128,60,136.704922
leanmd,PackDrop,128,60,69.838047
leanmd,PackDrop,128,60,149.410963
leanmd,PackDrop,128,60,81.696033
leanmd,PackDrop,128,60,122.627020
leanmd,PackDrop,128,60,114.049911
leanmd,PackDrop,128,60,117.797136
leanmd,PackDrop,128,60,97.108126
leanmd,PackDrop,128,60,129.482985
leanmd,PackDrop,128,60,90.590954
leanmd,PackDrop,128,60,131.777048
leanmd,PackDrop,128,60,102.965117
leanmd,PackDrop,128,60,122.830153
leanmd,PackDrop,128,60,81.259012
leanmd,PackDrop,128,60,124.850988
leanmd,PackDrop,128,60,91.081858
leanmd,PackDrop,128,60,121.912956
leanmd,PackDrop,128,60,100.758076
leanmd,PackDrop,128,60,127.663136
leanmd,PackDrop,128,60,101.940155
leanmd,PackDrop,128,60,123.298883
leanmd,PackDrop,128,60,96.653938
leanmd,PackDrop,128,60,108.551979
leanmd,PackDrop,128,60,91.392040
leanmd,PackDrop,128,60,123.267174
leanmd,PackDrop,128,60,134.610891
leanmd,PackDrop,128,60,125.656128
leanmd,PackDrop,128,60,59.525013
leanmd,PackDrop,128,60,122.855186
leanmd,PackDrop,128,60,73.544979
leanmd,PackDrop,128,60,127.060175
leanmd,PackDrop,128,60,81.133842
leanmd,PackDrop,128,60,117.002964
leanmd,PackDrop,128,60,78.660011
leanmd,PackDrop,128,60,139.854908
leanmd,PackDrop,128,60,75.194836
leanmd,PackDrop,128,60,121.474981
leanmd,PackDrop,128,60,101.513863
leanmd,PackDrop,128,60,120.274067
leanmd,PackDrop,128,60,96.993923
leanmd,PackDrop,128,60,139.722109
leanmd,PackDrop,128,60,116.667986
leanmd,PackDrop,128,60,90.826035
leanmd,PackDrop,128,60,90.574026
leanmd,PackDrop,128,60,131.164074
leanmd,PackDrop,128,60,125.980139
leanmd,PackDrop,128,60,97.331047
leanmd,PackDrop,128,60,56.782961
leanmd,PackDrop,128,60,143.258095
leanmd,PackDrop,128,60,50.258875
leanmd,PackDrop,128,60,186.408997
leanmd,PackDrop,128,60,73.550940
leanmd,PackDrop,128,60,134.449959
leanmd,PackDrop,128,60,86.119175
leanmd,PackDrop,128,60,124.538898
leanmd,PackDrop,128,60,64.691067
leanmd,PackDrop,128,60,158.409834
leanmd,PackDrop,128,60,92.366219
leanmd,PackDrop,128,60,127.907991
leanmd,PackDrop,128,60,102.646828
leanmd,PackDrop,128,60,128.700018
leanmd,PackDrop,128,60,85.447073
leanmd,PackDrop,128,60,130.733967
leanmd,PackDrop,128,60,73.757172
leanmd,PackDrop,128,60,114.171982
leanmd,PackDrop,128,60,131.953001
leanmd,PackDrop,128,60,147.469044
leanmd,PackDrop,128,60,60.142040
leanmd,PackDrop,128,60,121.742964
leanmd,PackDrop,128,60,67.952871
leanmd,PackDrop,128,60,114.158869
leanmd,PackDrop,128,60,85.226059
leanmd,PackDrop,128,60,102.514029
leanmd,PackDrop,128,60,101.891994
leanmd,PackDrop,128,60,117.326975
leanmd,PackDrop,128,60,87.690830
leanmd,PackDrop,128,60,152.706861
leanmd,PackDrop,128,60,91.025114
leanmd,PackDrop,128,60,123.767853
leanmd,PackDrop,128,60,89.722872
leanmd,PackDrop,128,60,125.712872
leanmd,PackDrop,128,60,91.933966
leanmd,PackDrop,128,60,123.275995
leanmd,PackDrop,128,60,106.999874
leanmd,PackDrop,128,60,99.328995
leanmd,PackDrop,128,60,139.509916
leanmd,PackDrop,128,60,103.122950
leanmd,PackDrop,128,60,76.203823
leanmd,PackDrop,128,60,130.033016
leanmd,PackDrop,128,60,92.069149
leanmd,PackDrop,128,60,113.270044
leanmd,PackDrop,128,60,98.528147
leanmd,PackDrop,128,60,118.973970
leanmd,PackDrop,128,60,90.524197
leanmd,PackDrop,128,60,147.176981
leanmd,PackDrop,128,60,87.455034
leanmd,PackDrop,128,60,92.564821
leanmd,PackDrop,128,60,100.051880
leanmd,PackDrop,128,60,122.800112
leanmd,PackDrop,128,60,92.311144
leanmd,PackDrop,128,60,116.775990
leanmd,PackDrop,128,60,70.132971
leanmd,PackDrop,128,60,138.342142
leanmd,PackDrop,128,60,86.387873
leanmd,PackDrop,128,60,138.134956
leanmd,PackDrop,128,60,104.259968
leanmd,PackDrop,128,60,103.854895
leanmd,PackDrop,128,60,114.962816
leanmd,PackDrop,128,60,112.582922
leanmd,PackDrop,128,60,74.889898
leanmd,PackDrop,128,60,135.262966
leanmd,PackDrop,128,60,70.578098
leanmd,PackDrop,128,60,141.922951
leanmd,PackDrop,128,60,71.244001
leanmd,PackDrop,128,60,144.123077
leanmd,PackDrop,128,60,77.853918
leanmd,PackDrop,128,60,156.416178
leanmd,PackDrop,128,60,84.915876
leanmd,PackDrop,128,60,143.175125
leanmd,PackDrop,128,60,83.075047
leanmd,PackDrop,128,60,132.683039
leanmd,PackDrop,128,60,76.967955
leanmd,PackDrop,128,60,132.357836
leanmd,PackDrop,128,60,93.261957
leanmd,PackDrop,128,60,124.264002
leanmd,PackDrop,128,60,100.116968
leanmd,PackDrop,128,60,68.768024
leanmd,PackDrop,128,60,64.281940
leanmd,PackDrop,128,60,153.501987
leanmd,PackDrop,128,60,95.983982
leanmd,PackDrop,128,60,125.307083
leanmd,PackDrop,128,60,75.405836
leanmd,PackDrop,128,60,136.498213
leanmd,PackDrop,128,60,78.783035
leanmd,PackDrop,128,60,158.790112
leanmd,PackDrop,128,60,96.955061
leanmd,PackDrop,128,60,120.138884
leanmd,PackDrop,128,60,91.552973
leanmd,PackDrop,128,60,138.126135
leanmd,PackDrop,128,60,91.078043
leanmd,PackDrop,128,60,119.175911
leanmd,PackDrop,128,60,98.331928
leanmd,PackDrop,128,60,125.790119
leanmd,PackDrop,128,60,85.767031
leanmd,PackDrop,128,60,122.740984
leanmd,PackDrop,128,60,123.643875
leanmd,PackDrop,128,60,101.210117
leanmd,PackDrop,128,60,132.838011
leanmd,PackDrop,128,60,102.243185
leanmd,PackDrop,128,60,80.748081
leanmd,PackDrop,128,60,127.593040
leanmd,PackDrop,128,60,82.000971
leanmd,PackDrop,128,60,136.258125
leanmd,PackDrop,128,60,81.712961
leanmd,PackDrop,128,60,118.288040
leanmd,PackDrop,128,60,110.786915
leanmd,PackDrop,128,60,107.965946
leanmd,PackDrop,128,60,98.784924
leanmd,PackDrop,128,60,115.483999
leanmd,PackDrop,128,60,84.875107
leanmd,PackDrop,128,60,147.833109
leanmd,PackDrop,128,60,88.762999
leanmd,PackDrop,128,60,108.139038
leanmd,PackDrop,128,60,75.731039
leanmd,PackDrop,128,60,143.504143
leanmd,PackDrop,128,60,124.541998
leanmd,PackDrop,128,60,107.011080
leanmd,PackDrop,128,60,91.892004
leanmd,PackDrop,128,60,116.842031
leanmd,PackDrop,128,60,88.474989
leanmd,PackDrop,128,60,128.046989
leanmd,PackDrop,128,60,77.217102
leanmd,PackDrop,128,60,133.559942
leanmd,PackDrop,128,60,101.804972
leanmd,PackDrop,128,60,117.362976
leanmd,PackDrop,128,60,82.598209
leanmd,PackDrop,128,60,135.777950
leanmd,PackDrop,128,60,83.536148
leanmd,PackDrop,128,60,133.387089
leanmd,PackDrop,128,60,96.446037
leanmd,PackDrop,128,60,114.068031
leanmd,PackDrop,128,60,98.532915
leanmd,PackDrop,128,60,123.466015
leanmd,PackDrop,128,60,93.441963
leanmd,PackDrop,128,60,135.087967
leanmd,PackDrop,128,60,122.721910
leanmd,PackDrop,128,60,144.248962
leanmd,PackDrop,128,60,49.407959
leanmd,PackDrop,128,60,137.075901
leanmd,PackDrop,128,60,81.050158
leanmd,PackDrop,128,60,129.665136
leanmd,PackDrop,128,60,55.526972
leanmd,PackDrop,128,60,127.158880
leanmd,PackDrop,128,60,84.949970
leanmd,PackDrop,128,60,142.902136
leanmd,PackDrop,128,60,72.185040
leanmd,PackDrop,128,60,122.094870
leanmd,PackDrop,128,60,96.516848
leanmd,PackDrop,128,60,121.536016
leanmd,PackDrop,128,60,60.739040
leanmd,PackDrop,128,60,125.369072
leanmd,PackDrop,128,60,90.436935
leanmd,PackDrop,128,60,126.162052
leanmd,PackDrop,128,60,59.309006
leanmd,PackDrop,128,60,123.965979
leanmd,PackDrop,128,60,117.967844
leanmd,PackDrop,128,60,145.585060
leanmd,PackDrop,128,60,62.576056
leanmd,PackDrop,128,60,118.778944
leanmd,PackDrop,128,60,71.750879
leanmd,PackDrop,128,60,110.058069
leanmd,PackDrop,128,60,98.806143
leanmd,PackDrop,128,60,119.275808
leanmd,PackDrop,128,60,77.762127
leanmd,PackDrop,128,60,120.054960
leanmd,PackDrop,128,60,61.861038
leanmd,PackDrop,128,60,125.688076
leanmd,PackDrop,128,60,72.326899
leanmd,PackDrop,128,60,128.631115
leanmd,PackDrop,128,60,110.127926
leanmd,PackDrop,128,60,115.935087
leanmd,PackDrop,128,60,80.392838
leanmd,PackDrop,128,60,127.316952
leanmd,PackDrop,128,60,80.031157
leanmd,PackDrop,128,60,144.006968
leanmd,PackDrop,128,60,119.273901
leanmd,PackDrop,128,60,135.865927
leanmd,PackDrop,128,60,71.369886
leanmd,PackDrop,128,60,106.135130
leanmd,PackDrop,128,60,87.652922
leanmd,PackDrop,128,60,163.898945
leanmd,PackDrop,128,60,45.707941
leanmd,PackDrop,128,60,98.498106
leanmd,PackDrop,128,60,112.491131
leanmd,PackDrop,128,60,93.904018
leanmd,PackDrop,128,60,79.282045
leanmd,PackDrop,128,60,169.833899
leanmd,PackDrop,128,60,101.234913
leanmd,PackDrop,128,60,128.565073
leanmd,PackDrop,128,60,93.400002
leanmd,PackDrop,128,60,113.785028
leanmd,PackDrop,128,60,85.716963
leanmd,PackDrop,128,60,130.208015
leanmd,PackDrop,128,60,95.398188
leanmd,PackDrop,128,60,106.909990
leanmd,PackDrop,128,60,116.610050
leanmd,PackDrop,128,60,328.529835
leanmd,PackDrop,128,60,236.829042
leanmd,PackDrop,128,60,215.763092
leanmd,PackDrop,128,60,100.175142
leanmd,PackDrop,128,60,88.889837
leanmd,PackDrop,128,60,87.624788
leanmd,PackDrop,128,60,123.150110
leanmd,PackDrop,128,60,106.143951
leanmd,PackDrop,128,60,119.308233
leanmd,PackDrop,128,60,81.583977
leanmd,PackDrop,128,60,137.820959
leanmd,PackDrop,128,60,102.604151
leanmd,PackDrop,128,60,121.032000
leanmd,PackDrop,128,60,110.922098
leanmd,PackDrop,128,60,117.752075
leanmd,PackDrop,128,60,112.090826
leanmd,PackDrop,128,60,141.067028
leanmd,PackDrop,128,60,119.011164
leanmd,PackDrop,128,60,143.322945
leanmd,PackDrop,128,60,135.801077
leanmd,PackDrop,128,60,137.126923
leanmd,PackDrop,128,60,84.774971
leanmd,PackDrop,128,60,123.863935
leanmd,PackDrop,128,60,104.990959
leanmd,PackDrop,128,60,127.350092
leanmd,PackDrop,128,60,116.231918
leanmd,PackDrop,128,60,120.978117
leanmd,PackDrop,128,60,117.540836
leanmd,PackDrop,128,60,149.453878
leanmd,PackDrop,128,60,95.587015
leanmd,PackDrop,128,60,127.768993
leanmd,PackDrop,128,60,99.272013
leanmd,PackDrop,128,60,144.349813
leanmd,PackDrop,128,60,112.854004
leanmd,PackDrop,128,60,149.204969
leanmd,PackDrop,128,60,90.940952
leanmd,PackDrop,128,60,120.323181
leanmd,PackDrop,128,60,106.508017
leanmd,PackDrop,128,60,149.354935
leanmd,PackDrop,128,60,127.979994
leanmd,PackDrop,128,60,131.137133
leanmd,PackDrop,128,60,102.959871
leanmd,PackDrop,128,60,131.093979
leanmd,PackDrop,128,60,86.352825
leanmd,PackDrop,128,60,114.196062
leanmd,PackDrop,128,60,94.020128
leanmd,PackDrop,128,60,154.944897
leanmd,PackDrop,128,60,99.981070
leanmd,PackDrop,128,60,153.578043
leanmd,PackDrop,128,60,100.888968
leanmd,PackDrop,128,60,162.487984
leanmd,PackDrop,128,60,87.152958
leanmd,PackDrop,128,60,161.545038
leanmd,PackDrop,128,60,84.722996
leanmd,PackDrop,128,60,156.453848
leanmd,PackDrop,128,60,78.387976
leanmd,PackDrop,128,60,158.756971
leanmd,PackDrop,128,60,77.898026
leanmd,PackDrop,128,60,152.321100
leanmd,PackDrop,128,60,120.615959
leanmd,PackDrop,128,60,127.702951
leanmd,PackDrop,128,60,89.097977
leanmd,PackDrop,128,60,155.042171
leanmd,PackDrop,128,60,90.435028
leanmd,PackDrop,128,60,143.985987
leanmd,PackDrop,128,60,85.058928
leanmd,PackDrop,128,60,151.158094
leanmd,PackDrop,128,60,90.983868
leanmd,PackDrop,128,60,151.798010
leanmd,PackDrop,128,60,75.390100
leanmd,PackDrop,128,60,151.735067
leanmd,PackDrop,128,60,97.627878
leanmd,PackDrop,128,60,125.076056
leanmd,PackDrop,128,60,101.892948
leanmd,PackDrop,128,60,124.898911
leanmd,PackDrop,128,60,94.974041
leanmd,PackDrop,128,60,158.241034
leanmd,PackDrop,128,60,86.640835
leanmd,PackDrop,128,60,134.524107
leanmd,PackDrop,128,60,119.672060
leanmd,PackDrop,128,60,110.162973
leanmd,PackDrop,128,60,52.893877
leanmd,PackDrop,128,60,165.431023
leanmd,PackDrop,128,60,61.523199
leanmd,PackDrop,128,60,123.516083
leanmd,PackDrop,128,60,77.507973
leanmd,PackDrop,128,60,126.495123
leanmd,PackDrop,128,60,67.753077
leanmd,PackDrop,128,60,162.443161
leanmd,PackDrop,128,60,75.647116
leanmd,PackDrop,128,60,143.285990
leanmd,PackDrop,128,60,87.805033
leanmd,PackDrop,128,60,148.243904
leanmd,PackDrop,128,60,98.686934
leanmd,PackDrop,128,60,120.726109
leanmd,PackDrop,128,60,79.652071
leanmd,PackDrop,128,60,123.525858
leanmd,PackDrop,128,60,89.349031
leanmd,PackDrop,128,60,136.770964
leanmd,PackDrop,128,60,99.875927
leanmd,PackDrop,128,60,102.072001
leanmd,PackDrop,128,60,82.537174
leanmd,PackDrop,128,60,153.908014
leanmd,PackDrop,128,60,115.098000
leanmd,PackDrop,128,60,123.392105
leanmd,PackDrop,128,60,86.230040
leanmd,PackDrop,128,60,132.002115
leanmd,PackDrop,128,60,93.255997
leanmd,PackDrop,128,60,136.058807
leanmd,PackDrop,128,60,93.311787
leanmd,PackDrop,128,60,135.525942
leanmd,PackDrop,128,60,107.738972
leanmd,PackDrop,128,60,118.624926
leanmd,PackDrop,128,60,72.371960
leanmd,PackDrop,128,60,128.555059
leanmd,PackDrop,128,60,77.186108
leanmd,PackDrop,128,60,157.603979
leanmd,PackDrop,128,60,95.818043
leanmd,PackDrop,128,60,137.341976
leanmd,PackDrop,128,60,108.019114
leanmd,PackDrop,128,60,109.250069
leanmd,PackDrop,128,60,72.709799
leanmd,PackDrop,128,60,147.125959
leanmd,PackDrop,128,60,119.488955
leanmd,PackDrop,128,60,114.783049
leanmd,PackDrop,128,60,93.972206
leanmd,PackDrop,128,60,104.640007
leanmd,PackDrop,128,60,103.174925
leanmd,PackDrop,128,60,122.256041
leanmd,PackDrop,128,60,63.262939
leanmd,PackDrop,128,60,174.405098
leanmd,PackDrop,128,60,115.379810
leanmd,PackDrop,128,60,121.888876
leanmd,PackDrop,128,60,97.496986
leanmd,PackDrop,128,60,112.365961
leanmd,PackDrop,128,60,96.829176
leanmd,PackDrop,128,60,130.013943
leanmd,PackDrop,128,60,78.589916
leanmd,PackDrop,128,60,146.416903
leanmd,PackDrop,128,60,123.116970
leanmd,PackDrop,128,60,112.516880
leanmd,PackDrop,128,60,100.744963
leanmd,PackDrop,128,60,113.456011
leanmd,PackDrop,128,60,96.959829
leanmd,PackDrop,128,60,102.861881
leanmd,PackDrop,128,60,68.627834
leanmd,PackDrop,128,60,127.801180
leanmd,PackDrop,128,60,110.131025
leanmd,PackDrop,128,60,117.891073
leanmd,PackDrop,128,60,87.092876
leanmd,PackDrop,128,60,146.428108
leanmd,PackDrop,128,60,75.414181
leanmd,PackDrop,128,60,125.047922
leanmd,PackDrop,128,60,87.854147
leanmd,PackDrop,128,60,136.378050
leanmd,PackDrop,128,60,96.661806
leanmd,PackDrop,128,60,115.335941
leanmd,PackDrop,128,60,94.511032
leanmd,PackDrop,128,60,130.015850
leanmd,PackDrop,128,60,127.795935
leanmd,PackDrop,128,60,113.380194
leanmd,PackDrop,128,60,75.533152
leanmd,PackDrop,128,60,116.832018
leanmd,PackDrop,128,60,53.350925
leanmd,PackDrop,128,60,144.101858
leanmd,PackDrop,128,60,75.349092
leanmd,PackDrop,128,60,159.998894
leanmd,PackDrop,128,60,102.667093
leanmd,PackDrop,128,60,121.252060
leanmd,PackDrop,128,60,63.615084
leanmd,PackDrop,128,60,143.346071
leanmd,PackDrop,128,60,108.785152
leanmd,PackDrop,128,60,138.004065
leanmd,PackDrop,128,60,70.035934
leanmd,PackDrop,128,60,125.789881
leanmd,PackDrop,128,60,65.195084
leanmd,PackDrop,128,60,136.062860
leanmd,PackDrop,128,60,83.836794
leanmd,PackDrop,128,60,121.494055
leanmd,PackDrop,128,60,135.463953
leanmd,PackDrop,128,60,139.749050
leanmd,PackDrop,128,60,64.927101
leanmd,PackDrop,128,60,140.510082
leanmd,PackDrop,128,60,90.686083
leanmd,PackDrop,128,60,140.357018
leanmd,PackDrop,128,60,77.553988
leanmd,PackDrop,128,60,136.070013
leanmd,PackDrop,128,60,71.508169
leanmd,PackDrop,128,60,155.292034
leanmd,PackDrop,128,60,64.134121
leanmd,PackDrop,128,60,165.826082
leanmd,PackDrop,128,60,109.771013
leanmd,PackDrop,128,60,113.440037
leanmd,PackDrop,128,60,116.834164
leanmd,PackDrop,128,60,120.798826
leanmd,PackDrop,128,60,87.095976
leanmd,PackDrop,128,60,129.343033
leanmd,PackDrop,128,60,125.530958
leanmd,PackDrop,128,60,78.527212
leanmd,PackDrop,128,60,134.392977
leanmd,PackDrop,128,60,125.015020
leanmd,PackDrop,128,60,64.553022
leanmd,PackDrop,128,60,177.793980
leanmd,PackDrop,128,60,54.754972
leanmd,PackDrop,128,60,149.132967
leanmd,PackDrop,128,60,107.448101
leanmd,PackDrop,128,60,110.735893
leanmd,PackDrop,128,60,47.296047
leanmd,PackDrop,128,60,134.320974
leanmd,PackDrop,128,60,112.627029
leanmd,PackDrop,128,60,123.419046
leanmd,PackDrop,128,60,84.377050
leanmd,PackDrop,128,60,134.114027
leanmd,PackDrop,128,60,85.431814
leanmd,PackDrop,128,60,135.104179
leanmd,PackDrop,128,60,93.109846
leanmd,PackDrop,128,60,128.611088
leanmd,PackDrop,128,60,85.650921
leanmd,PackDrop,128,60,124.581814
leanmd,PackDrop,128,60,132.053137
leanmd,PackDrop,128,60,107.393026
leanmd,PackDrop,128,60,86.923838
leanmd,PackDrop,128,60,103.318930
leanmd,PackDrop,128,60,106.426001
leanmd,PackDrop,128,60,136.804104
leanmd,PackDrop,128,60,83.061934
leanmd,PackDrop,128,60,132.088900
leanmd,PackDrop,128,60,65.845013
leanmd,PackDrop,128,60,153.127909
leanmd,PackDrop,128,60,93.846083
leanmd,PackDrop,128,60,133.358955
leanmd,PackDrop,128,60,89.840889
leanmd,PackDrop,128,60,132.207870
leanmd,PackDrop,128,60,87.847948
leanmd,PackDrop,128,60,131.272078
leanmd,PackDrop,128,60,83.450079
leanmd,PackDrop,128,60,141.180992
leanmd,PackDrop,128,60,68.768024
leanmd,PackDrop,128,60,121.484995
leanmd,PackDrop,128,60,114.421129
leanmd,PackDrop,128,60,145.058155
leanmd,PackDrop,128,60,62.629938
leanmd,PackDrop,128,60,108.175993
leanmd,PackDrop,128,60,115.182161
leanmd,PackDrop,128,60,139.786005
leanmd,PackDrop,128,60,87.244034
leanmd,PackDrop,128,60,142.107010
leanmd,PackDrop,128,60,81.574917
leanmd,PackDrop,128,60,123.817921
leanmd,PackDrop,128,60,87.996960
leanmd,PackDrop,128,60,136.049986
leanmd,PackDrop,128,60,98.622799
leanmd,PackDrop,128,60,122.359991
leanmd,PackDrop,128,60,73.990822
leanmd,PackDrop,128,60,138.427973
leanmd,PackDrop,128,60,104.537964
leanmd,PackDrop,128,60,138.448000
leanmd,PackDrop,128,60,79.142094
leanmd,PackDrop,128,60,125.208139
leanmd,PackDrop,128,60,126.296043
leanmd,PackDrop,128,60,124.595165
leanmd,PackDrop,128,60,56.839943
leanmd,PackDrop,128,60,124.979973
leanmd,PackDrop,128,60,74.604034
leanmd,PackDrop,128,60,132.590055
leanmd,PackDrop,128,60,81.890106
leanmd,PackDrop,128,60,127.306938
leanmd,PackDrop,128,60,102.631092
leanmd,PackDrop,128,60,110.436201
leanmd,PackDrop,128,60,105.921030
leanmd,PackDrop,128,60,114.014864
leanmd,PackDrop,128,60,125.003099
leanmd,PackDrop,128,60,139.224052
leanmd,PackDrop,128,60,51.723957
leanmd,PackDrop,128,60,120.994091
leanmd,PackDrop,128,60,69.427013
leanmd,PackDrop,128,60,128.717899
leanmd,PackDrop,128,60,82.706928
leanmd,PackDrop,128,60,124.906063
leanmd,PackDrop,128,60,154.242039
leanmd,PackDrop,128,60,95.582962
leanmd,PackDrop,128,60,97.290039
leanmd,PackDrop,128,60,136.981964
leanmd,PackDrop,128,60,87.242842
leanmd,PackDrop,128,60,119.318008
leanmd,PackDrop,128,60,92.489004
leanmd,PackDrop,128,60,134.191990
leanmd,PackDrop,128,60,111.413956
leanmd,PackDrop,128,60,97.229958
leanmd,PackDrop,128,60,96.114874
leanmd,PackDrop,128,60,113.166094
leanmd,PackDrop,128,60,107.050896
leanmd,PackDrop,128,60,137.079000
leanmd,PackDrop,128,60,84.682941
leanmd,PackDrop,128,60,141.957998
leanmd,PackDrop,128,60,62.232971
leanmd,PackDrop,128,60,138.381004
leanmd,PackDrop,128,60,91.576099
leanmd,PackDrop,128,60,130.326986
leanmd,PackDrop,128,60,115.196943
leanmd,PackDrop,128,60,111.972094
leanmd,PackDrop,128,60,69.179058
leanmd,PackDrop,128,60,148.046017
leanmd,PackDrop,128,60,88.514090
leanmd,PackDrop,128,60,138.510942
leanmd,PackDrop,128,60,107.172966
leanmd,PackDrop,128,60,133.620977
leanmd,PackDrop,128,60,54.605961
leanmd,PackDrop,128,60,131.695986
leanmd,PackDrop,128,60,57.001829
leanmd,PackDrop,128,60,161.973953
leanmd,PackDrop,128,60,104.002953
leanmd,PackDrop,128,60,126.582146
leanmd,PackDrop,128,60,82.397938
leanmd,PackDrop,128,60,139.716864
leanmd,PackDrop,128,60,80.688953
leanmd,PackDrop,128,60,128.551006
leanmd,PackDrop,128,60,108.102798
leanmd,PackDrop,128,60,131.503820
leanmd,PackDrop,128,60,85.308075
leanmd,PackDrop,128,60,145.711899
leanmd,PackDrop,128,60,65.494061
leanmd,PackDrop,128,60,152.269125
leanmd,PackDrop,128,60,43.985128
leanmd,PackDrop,128,60,144.412041
leanmd,PackDrop,128,60,61.370850
leanmd,PackDrop,128,60,117.553949
leanmd,PackDrop,128,60,81.080914
leanmd,PackDrop,128,60,156.190157
leanmd,PackDrop,128,60,77.856064
leanmd,PackDrop,128,60,136.162043
leanmd,PackDrop,128,60,69.043875
leanmd,PackDrop,128,60,131.086111
leanmd,PackDrop,128,60,86.752892
leanmd,PackDrop,128,60,153.622150
leanmd,PackDrop,128,60,74.638844
leanmd,PackDrop,128,60,115.752935
leanmd,PackDrop,128,60,126.659870
leanmd,PackDrop,128,60,131.042957
leanmd,PackDrop,128,60,120.756865
leanmd,PackDrop,128,60,125.976086
leanmd,PackDrop,128,60,63.747883
leanmd,PackDrop,128,60,131.304979
leanmd,PackDrop,128,60,79.322100
leanmd,PackDrop,128,60,133.174896
leanmd,PackDrop,128,60,92.480183
leanmd,PackDrop,128,60,119.733095
leanmd,PackDrop,128,60,75.739861
leanmd,PackDrop,128,60,127.532959
leanmd,PackDrop,128,60,78.156948
leanmd,PackDrop,128,60,166.414022
leanmd,PackDrop,128,60,60.335875
leanmd,PackDrop,128,60,153.477192
leanmd,PackDrop,128,60,53.281069
leanmd,PackDrop,128,60,130.172014
